Date,Time,DateTime,Temp_Box,Hum_Box,Temp_284,Hum_284
2021-08-07,12:00:00,07/08/21 12:00,34.33333333,40,35,54.16666667
2021-08-07,13:00:00,07/08/21 13:00,36.83333333,33.16666667,35.83333333,53.5
2021-08-07,14:00:00,07/08/21 14:00,38.5,27.83333333,35.66666667,53.33333333
2021-08-07,15:00:00,07/08/21 15:00,37.83333333,29.83333333,35.66666667,54.16666667
2021-08-07,16:00:00,07/08/21 16:00,36.5,33.83333333,36,53.83333333
2021-08-07,17:00:00,07/08/21 17:00,34.16666667,36.5,35.5,50.33333333
2021-08-07,18:00:00,07/08/21 18:00,30.66666667,42.33333333,35,48.83333333
2021-08-07,19:00:00,07/08/21 19:00,26.66666667,50.5,35,50.5
2021-08-07,20:00:00,07/08/21 20:00,24,57.33333333,34.33333333,56.83333333
2021-08-07,21:00:00,07/08/21 21:00,21.83333333,63.5,34,57.33333333
2021-08-07,22:00:00,07/08/21 22:00,20.66666667,69,33.83333333,56.5
2021-08-07,23:00:00,07/08/21 23:00,19.5,74.5,33,54.83333333
2021-08-08,0:00:00,08/08/21 00:00,18.66666667,79.5,33,53.66666667
2021-08-08,1:00:00,08/08/21 01:00,17.33333333,83,33,52.66666667
2021-08-08,2:00:00,08/08/21 02:00,17,84.83333333,32,52.16666667
2021-08-08,3:00:00,08/08/21 03:00,16.33333333,88.33333333,32,52.66666667
2021-08-08,4:00:00,08/08/21 04:00,16,89.5,31.66666667,53.33333333
2021-08-08,5:00:00,08/08/21 05:00,16,90.16666667,31.33333333,52.66666667
2021-08-08,6:00:00,08/08/21 06:00,15.83333333,91.33333333,31,55.16666667
2021-08-08,7:00:00,08/08/21 07:00,18.5,89.66666667,31,58.16666667
2021-08-08,8:00:00,08/08/21 08:00,24.16666667,71,31,57
2021-08-08,9:00:00,08/08/21 09:00,27,58.83333333,31.83333333,59.33333333
2021-08-08,10:00:00,08/08/21 10:00,28.5,53.5,33,57.5
2021-08-08,11:00:00,08/08/21 11:00,30,48.66666667,34,54.66666667
2021-08-08,12:00:00,08/08/21 12:00,32.33333333,41.33333333,35,49.83333333
2021-08-08,13:00:00,08/08/21 13:00,34.5,36.33333333,35,50.16666667
2021-08-08,14:00:00,08/08/21 14:00,35.83333333,33,35,50
2021-08-08,15:00:00,08/08/21 15:00,36.83333333,29.83333333,35,51.33333333
2021-08-08,16:00:00,08/08/21 16:00,38,28.5,35,52.83333333
2021-08-08,17:00:00,08/08/21 17:00,37,29.33333333,35.5,47.83333333
2021-08-08,18:00:00,08/08/21 18:00,33.33333333,33.5,35,47.5
2021-08-08,19:00:00,08/08/21 19:00,27.66666667,43.66666667,35,50.16666667
2021-08-08,20:00:00,08/08/21 20:00,25.66666667,50.33333333,34,52.33333333
2021-08-08,21:00:00,08/08/21 21:00,23,58.16666667,34,55.66666667
2021-08-08,22:00:00,08/08/21 22:00,21.33333333,64.5,33.83333333,54.83333333
2021-08-08,23:00:00,08/08/21 23:00,20,71.83333333,33.16666667,52.83333333
2021-08-09,0:00:00,09/08/21 00:00,18.83333333,78.16666667,33,53
2021-08-09,1:00:00,09/08/21 01:00,18,83.5,32.66666667,52.5
2021-08-09,2:00:00,09/08/21 02:00,17.33333333,85.5,32,53.83333333
2021-08-09,3:00:00,09/08/21 03:00,17,89,32,54.33333333
2021-08-09,4:00:00,09/08/21 04:00,16.5,90.83333333,31.66666667,53.66666667
2021-08-09,5:00:00,09/08/21 05:00,16.16666667,91.5,31,53.33333333
2021-08-09,6:00:00,09/08/21 06:00,16,91.83333333,31,55.33333333
2021-08-09,7:00:00,09/08/21 07:00,18.66666667,89.16666667,31,56.66666667
2021-08-09,8:00:00,09/08/21 08:00,24.5,69.5,31,55.66666667
2021-08-09,9:00:00,09/08/21 09:00,27.33333333,59.5,31.66666667,53.83333333
2021-08-09,10:00:00,09/08/21 10:00,29,52.33333333,32.83333333,55.16666667
2021-08-09,11:00:00,09/08/21 11:00,31.66666667,45.16666667,33.83333333,58.16666667
2021-08-09,12:00:00,09/08/21 12:00,33.5,38.66666667,34.33333333,55
2021-08-09,13:00:00,09/08/21 13:00,36,31.66666667,35,52
2021-08-09,14:00:00,09/08/21 14:00,37.33333333,30.5,35,51.5
2021-08-09,15:00:00,09/08/21 15:00,37.5,30,35,51.5
2021-08-09,16:00:00,09/08/21 16:00,37.33333333,29,35,50.83333333
2021-08-09,17:00:00,09/08/21 17:00,35.33333333,28.66666667,35,47.66666667
2021-08-09,18:00:00,09/08/21 18:00,32.66666667,31.5,35,45
2021-08-09,19:00:00,09/08/21 19:00,28.66666667,39.33333333,34.5,44
2021-08-09,20:00:00,09/08/21 20:00,25.66666667,47.83333333,33.83333333,42.66666667
2021-08-09,21:00:00,09/08/21 21:00,24,55.5,33,45.66666667
2021-08-09,22:00:00,09/08/21 22:00,22.33333333,64.33333333,33,46.66666667
2021-08-09,23:00:00,09/08/21 23:00,21.16666667,66.83333333,33,51
2021-08-10,0:00:00,10/08/21 00:00,20,72.16666667,32.66666667,51.5
2021-08-10,1:00:00,10/08/21 01:00,19.16666667,75.33333333,32,54.5
2021-08-10,2:00:00,10/08/21 02:00,19,79.33333333,32,56.16666667
2021-08-10,3:00:00,10/08/21 03:00,18.83333333,80.66666667,32,57
2021-08-10,4:00:00,10/08/21 04:00,18.33333333,81,32,59.66666667
2021-08-10,5:00:00,10/08/21 05:00,18,83.33333333,32,54.83333333
2021-08-10,6:00:00,10/08/21 06:00,18.16666667,85.16666667,32,55.66666667
2021-08-10,7:00:00,10/08/21 07:00,20.2,81,31,55.66666667
2021-08-10,8:00:00,10/08/21 08:00,26.33333333,59.66666667,31,55.16666667
2021-08-10,9:00:00,10/08/21 09:00,28.33333333,54.16666667,32,54.83333333
2021-08-10,10:00:00,10/08/21 10:00,30.66666667,46.33333333,33,57.83333333
2021-08-10,11:00:00,10/08/21 11:00,33.5,38.66666667,34,60.66666667
2021-08-10,12:00:00,10/08/21 12:00,35.66666667,33.33333333,34,61.66666667
2021-08-10,13:00:00,10/08/21 13:00,38.33333333,27,34,60.5
2021-08-10,14:00:00,10/08/21 14:00,39.83333333,25.5,34.83333333,54.66666667
2021-08-10,15:00:00,10/08/21 15:00,39,27.83333333,35,56.5
2021-08-10,16:00:00,10/08/21 16:00,38.83333333,26.83333333,35,58
2021-08-10,17:00:00,10/08/21 17:00,38,27.33333333,35,54.33333333
2021-08-10,18:00:00,10/08/21 18:00,34.66666667,32.66666667,35,54.33333333
2021-08-10,19:00:00,10/08/21 19:00,30.5,40.16666667,34,52.5
2021-08-10,20:00:00,10/08/21 20:00,28.16666667,44.5,33.83333333,52.33333333
2021-08-10,21:00:00,10/08/21 21:00,26.83333333,45.5,34,55
2021-08-10,22:00:00,10/08/21 22:00,26,42.16666667,33.33333333,52
2021-08-10,23:00:00,10/08/21 23:00,24.66666667,42.5,33,49.33333333
2021-08-11,0:00:00,11/08/21 00:00,24,51,33,50
2021-08-11,1:00:00,11/08/21 01:00,24,54.66666667,33,50.16666667
2021-08-11,2:00:00,11/08/21 02:00,22.83333333,64.5,33,52
2021-08-11,3:00:00,11/08/21 03:00,22,69.16666667,33,53.5
2021-08-11,4:00:00,11/08/21 04:00,22,70.66666667,33,52.83333333
2021-08-11,5:00:00,11/08/21 05:00,22,71,32.66666667,52.66666667
2021-08-11,6:00:00,11/08/21 06:00,22,72,32.5,53.16666667
2021-08-11,7:00:00,11/08/21 07:00,23.33333333,69.33333333,32,53.33333333
2021-08-11,8:00:00,11/08/21 08:00,27.83333333,54,32.16666667,51.66666667
2021-08-11,9:00:00,11/08/21 09:00,29.83333333,51.16666667,33,54
2021-08-11,10:00:00,11/08/21 10:00,33.66666667,42.16666667,34,59.66666667
2021-08-11,11:00:00,11/08/21 11:00,35,36.66666667,34.5,57.66666667
2021-08-11,12:00:00,11/08/21 12:00,36.16666667,36.16666667,35,59.83333333
2021-08-11,13:00:00,11/08/21 13:00,38.83333333,31.83333333,35,58.66666667
2021-08-11,14:00:00,11/08/21 14:00,38.66666667,29.66666667,35,57.33333333
2021-08-11,15:00:00,11/08/21 15:00,37.83333333,27.83333333,35,58.66666667
2021-08-11,16:00:00,11/08/21 16:00,34.83333333,30.16666667,34.5,51.83333333
2021-08-11,17:00:00,11/08/21 17:00,33.5,30,34.5,52.33333333
2021-08-11,18:00:00,11/08/21 18:00,31.66666667,31,34.16666667,50
2021-08-11,19:00:00,11/08/21 19:00,29,38.33333333,34,48.33333333
2021-08-11,20:00:00,11/08/21 20:00,26.66666667,43.16666667,34,52.33333333
2021-08-11,21:00:00,11/08/21 21:00,25.5,39,34,52.33333333
2021-08-11,22:00:00,11/08/21 22:00,24.5,42.83333333,34,53.33333333
2021-08-11,23:00:00,11/08/21 23:00,22.33333333,46.66666667,34,53.33333333
2021-08-12,0:00:00,12/08/21 00:00,21.33333333,52,33,51.5
2021-08-12,1:00:00,12/08/21 01:00,20.16666667,56.33333333,33,50
2021-08-12,2:00:00,12/08/21 02:00,20.33333333,58.33333333,32.5,47
2021-08-12,3:00:00,12/08/21 03:00,19.5,60.5,32,47.66666667
2021-08-12,4:00:00,12/08/21 04:00,19,62.66666667,32,49
2021-08-12,5:00:00,12/08/21 05:00,18,63.16666667,32,48.16666667
2021-08-12,6:00:00,12/08/21 06:00,18.66666667,62.5,32,48.66666667
2021-08-12,7:00:00,12/08/21 07:00,21.83333333,57.5,31.5,48.5
2021-08-12,8:00:00,12/08/21 08:00,27.4,44.2,31.2,50.8
2021-08-12,9:00:00,12/08/21 09:00,30.83333333,37.5,32.5,53.5
2021-08-12,10:00:00,12/08/21 10:00,34,34.16666667,33.5,57.33333333
2021-08-12,11:00:00,12/08/21 11:00,35.16666667,31.5,34,55.66666667
2021-08-12,12:00:00,12/08/21 12:00,37.16666667,29.66666667,34,57.66666667
2021-08-12,13:00:00,12/08/21 13:00,38,29.16666667,34.33333333,55.83333333
2021-08-12,14:00:00,12/08/21 14:00,38.83333333,29.5,35,56.83333333
2021-08-12,15:00:00,12/08/21 15:00,38.66666667,29.33333333,35,58.33333333
2021-08-12,16:00:00,12/08/21 16:00,37.83333333,28.33333333,35,57.83333333
2021-08-12,17:00:00,12/08/21 17:00,35.83333333,23.33333333,34.33333333,53.66666667
2021-08-12,18:00:00,12/08/21 18:00,33.16666667,22.83333333,34,51.16666667
2021-08-12,19:00:00,12/08/21 19:00,30,23.66666667,34,49.83333333
2021-08-12,20:00:00,12/08/21 20:00,27.5,29.66666667,34,53
2021-08-12,21:00:00,12/08/21 21:00,25.16666667,35.33333333,33,45.33333333
2021-08-12,22:00:00,12/08/21 22:00,23.16666667,38.83333333,33,40.16666667
2021-08-12,23:00:00,12/08/21 23:00,22.33333333,42.5,33,45.66666667
2021-08-13,0:00:00,13/08/21 00:00,21,46.16666667,33,49
2021-08-13,1:00:00,13/08/21 01:00,20.33333333,48.5,32.5,54.16666667
2021-08-13,2:00:00,13/08/21 02:00,19.33333333,52.16666667,32,56.5
2021-08-13,3:00:00,13/08/21 03:00,18.66666667,56.5,32.16666667,58
2021-08-13,4:00:00,13/08/21 04:00,18.16666667,58,32,54.5
2021-08-13,5:00:00,13/08/21 05:00,17.5,56.5,32,50.66666667
2021-08-13,6:00:00,13/08/21 06:00,17.66666667,56.5,31,50.83333333
2021-08-13,7:00:00,13/08/21 07:00,20.16666667,54.66666667,31,49.5
2021-08-13,8:00:00,13/08/21 08:00,26.66666667,42,31,51.66666667
2021-08-13,9:00:00,13/08/21 09:00,29.83333333,35.33333333,31.5,49.66666667
2021-08-13,10:00:00,13/08/21 10:00,32,30.66666667,32.66666667,53.33333333
2021-08-13,11:00:00,13/08/21 11:00,33.66666667,28.33333333,33.83333333,58.83333333
2021-08-13,12:00:00,13/08/21 12:00,35.5,28.33333333,34,60.5
2021-08-13,13:00:00,13/08/21 13:00,36.66666667,26.66666667,34,57.16666667
2021-08-13,14:00:00,13/08/21 14:00,37.33333333,27.16666667,34.16666667,54.5
2021-08-13,15:00:00,13/08/21 15:00,36.83333333,29,34.66666667,54.5
2021-08-13,16:00:00,13/08/21 16:00,36.33333333,27.16666667,35,55.33333333
2021-08-13,17:00:00,13/08/21 17:00,34.66666667,26.16666667,34.66666667,46.16666667
2021-08-13,18:00:00,13/08/21 18:00,31.16666667,31.66666667,34,47.2
2021-08-13,19:00:00,13/08/21 19:00,28,35,34,48.5
2021-08-13,20:00:00,13/08/21 20:00,25.33333333,40.5,33.83333333,49
2021-08-13,21:00:00,13/08/21 21:00,24,40.66666667,33,50.33333333
2021-08-13,22:00:00,13/08/21 22:00,22.66666667,48.33333333,33,48.5
2021-08-13,23:00:00,13/08/21 23:00,22,48.83333333,32.66666667,46.83333333
2021-08-14,0:00:00,14/08/21 00:00,21.66666667,52.5,32.16666667,46.83333333
2021-08-14,1:00:00,14/08/21 01:00,21,54.83333333,32,48.5
2021-08-14,2:00:00,14/08/21 02:00,20,57,32,48.33333333
2021-08-14,3:00:00,14/08/21 03:00,19.5,58,32,47.83333333
2021-08-14,4:00:00,14/08/21 04:00,19,59.83333333,31.83333333,47
2021-08-14,5:00:00,14/08/21 05:00,18.5,60.66666667,31,49.83333333
2021-08-14,6:00:00,14/08/21 06:00,18,61.66666667,31,48.83333333
2021-08-14,7:00:00,14/08/21 07:00,20.66666667,59,31,48.66666667
2021-08-14,8:00:00,14/08/21 08:00,25.66666667,51,31,49.16666667
2021-08-14,9:00:00,14/08/21 09:00,28.5,42,31.66666667,49
2021-08-14,10:00:00,14/08/21 10:00,29.83333333,38,32.66666667,52.33333333
2021-08-14,11:00:00,14/08/21 11:00,33.33333333,32.83333333,33.33333333,54.83333333
2021-08-14,12:00:00,14/08/21 12:00,35.16666667,30.66666667,34,59.83333333
2021-08-14,13:00:00,14/08/21 13:00,33.16666667,34,34,60.83333333
2021-08-14,14:00:00,14/08/21 14:00,36,30.66666667,34,56.5
2021-08-14,15:00:00,14/08/21 15:00,37.5,27.66666667,34.66666667,57.83333333
2021-08-14,16:00:00,14/08/21 16:00,35.66666667,33.5,35,55.66666667
2021-08-14,17:00:00,14/08/21 17:00,35,34.16666667,35,55.83333333
2021-08-14,18:00:00,14/08/21 18:00,30.33333333,39.66666667,34.33333333,49.66666667
2021-08-14,19:00:00,14/08/21 19:00,28,42,34,49.5
2021-08-14,20:00:00,14/08/21 20:00,26,48.5,33,47
2021-08-14,21:00:00,14/08/21 21:00,24.33333333,56,33,46.83333333
2021-08-14,22:00:00,14/08/21 22:00,23.66666667,60,33,47.33333333
2021-08-14,23:00:00,14/08/21 23:00,22.66666667,65,32.83333333,46.83333333
2021-08-15,0:00:00,15/08/21 00:00,21.33333333,69,32.66666667,48
2021-08-15,1:00:00,15/08/21 01:00,20.16666667,73,32.66666667,51.16666667
2021-08-15,2:00:00,15/08/21 02:00,20,76.66666667,32,51.83333333
2021-08-15,3:00:00,15/08/21 03:00,20,77,32.16666667,56.66666667
2021-08-15,4:00:00,15/08/21 04:00,19.83333333,78.5,32,57.66666667
2021-08-15,5:00:00,15/08/21 05:00,19,80,32,56.5
2021-08-15,6:00:00,15/08/21 06:00,19,80.5,32,57.83333333
2021-08-15,7:00:00,15/08/21 07:00,21,75.6,32,57.83333333
2021-08-15,8:00:00,15/08/21 08:00,25.83333333,59.66666667,32,57
2021-08-15,9:00:00,15/08/21 09:00,28.83333333,50.83333333,32.83333333,55.66666667
2021-08-15,10:00:00,15/08/21 10:00,31.33333333,44.5,33.83333333,53.5
2021-08-15,11:00:00,15/08/21 11:00,34.16666667,37.33333333,34.5,54.83333333
2021-08-15,12:00:00,15/08/21 12:00,35.5,35.66666667,35,54.83333333
2021-08-15,13:00:00,15/08/21 13:00,37.83333333,32.16666667,35,53.66666667
2021-08-15,14:00:00,15/08/21 14:00,39.5,30.66666667,35,55
2021-08-15,15:00:00,15/08/21 15:00,39.16666667,31.83333333,35.16666667,57.16666667
2021-08-15,16:00:00,15/08/21 16:00,39,32.16666667,35.16666667,60.33333333
2021-08-15,17:00:00,15/08/21 17:00,37.5,32.5,35,59.5
2021-08-15,18:00:00,15/08/21 18:00,34.5,36.5,35,58.33333333
2021-08-15,19:00:00,15/08/21 19:00,30.66666667,43.5,34.16666667,54.5
2021-08-15,20:00:00,15/08/21 20:00,28.16666667,48.5,33.66666667,53.16666667
2021-08-15,21:00:00,15/08/21 21:00,26.16666667,52.33333333,34,55.66666667
2021-08-15,22:00:00,15/08/21 22:00,24.66666667,57.5,33.33333333,54.66666667
2021-08-15,23:00:00,15/08/21 23:00,23.33333333,60.83333333,33,53
2021-08-16,0:00:00,16/08/21 00:00,21.83333333,66,33,53
2021-08-16,1:00:00,16/08/21 01:00,21,67.5,33,50.16666667
2021-08-16,2:00:00,16/08/21 02:00,20.5,69.16666667,32.33333333,51
2021-08-16,3:00:00,16/08/21 03:00,19.83333333,74.16666667,32,49.16666667
2021-08-16,4:00:00,16/08/21 04:00,19.16666667,77.16666667,32,50
2021-08-16,5:00:00,16/08/21 05:00,19,76,32,49.66666667
2021-08-16,6:00:00,16/08/21 06:00,19,76.83333333,31.5,50.83333333
2021-08-16,7:00:00,16/08/21 07:00,21.16666667,73,31,50.83333333
2021-08-16,8:00:00,16/08/21 08:00,25.66666667,59.83333333,31.33333333,55.83333333
2021-08-16,9:00:00,16/08/21 09:00,29.33333333,49.16666667,32.33333333,57.83333333
2021-08-16,10:00:00,16/08/21 10:00,30.5,46.66666667,33.33333333,55.83333333
2021-08-16,11:00:00,16/08/21 11:00,34,41,34,60.83333333
2021-08-16,12:00:00,16/08/21 12:00,36.5,36.16666667,34.66666667,59.83333333
2021-08-16,13:00:00,16/08/21 13:00,37.83333333,33.33333333,35,57
2021-08-16,14:00:00,16/08/21 14:00,38,35.33333333,34.66666667,58.83333333
2021-08-16,15:00:00,16/08/21 15:00,37.83333333,36.83333333,35,59.33333333
2021-08-16,16:00:00,16/08/21 16:00,36.83333333,37.16666667,34.66666667,58.66666667
2021-08-16,17:00:00,16/08/21 17:00,34.66666667,38.16666667,34.33333333,55.33333333
2021-08-16,18:00:00,16/08/21 18:00,31.33333333,45,34,55.33333333
2021-08-16,19:00:00,16/08/21 19:00,28.16666667,53,33.66666667,51
2021-08-16,20:00:00,16/08/21 20:00,26.5,58.83333333,33,50.16666667
2021-08-16,21:00:00,16/08/21 21:00,25,64,33,50
2021-08-16,22:00:00,16/08/21 22:00,23.66666667,69.33333333,33,49.16666667
2021-08-16,23:00:00,16/08/21 23:00,22.33333333,72.83333333,32.66666667,48.66666667
2021-08-17,0:00:00,17/08/21 00:00,22,76,32.16666667,49.83333333
2021-08-17,1:00:00,17/08/21 01:00,21,80.5,32,51
2021-08-17,2:00:00,17/08/21 02:00,20.66666667,82.5,32,51.33333333
2021-08-17,3:00:00,17/08/21 03:00,20,82.5,32,54.33333333
2021-08-17,4:00:00,17/08/21 04:00,20,86.33333333,32,57.5
2021-08-17,5:00:00,17/08/21 05:00,19.5,87.5,32.33333333,60.66666667
2021-08-17,6:00:00,17/08/21 06:00,19.5,89.16666667,32,60.16666667
2021-08-17,7:00:00,17/08/21 07:00,21.5,88.83333333,32,59.33333333
2021-08-17,8:00:00,17/08/21 08:00,25.16666667,75.66666667,32.16666667,61.16666667
2021-08-17,9:00:00,17/08/21 09:00,27.83333333,64.33333333,33.16666667,61
2021-08-17,10:00:00,17/08/21 10:00,30,56.16666667,34.16666667,59.66666667
2021-08-17,11:00:00,17/08/21 11:00,32.16666667,49.5,35,58.5
2021-08-17,12:00:00,17/08/21 12:00,33.5,45.33333333,35,54.83333333
2021-08-17,13:00:00,17/08/21 13:00,35,42.33333333,35.16666667,55.16666667
2021-08-17,14:00:00,17/08/21 14:00,35.66666667,40.83333333,35,56.83333333
2021-08-17,15:00:00,17/08/21 15:00,35,42.5,35.33333333,57
2021-08-17,16:00:00,17/08/21 16:00,34.66666667,42,35.16666667,57.83333333
2021-08-17,17:00:00,17/08/21 17:00,32,47.66666667,35.33333333,54.5
2021-08-17,18:00:00,17/08/21 18:00,28.66666667,52.5,35,55
2021-08-17,19:00:00,17/08/21 19:00,26,60.33333333,34.66666667,53
2021-08-17,20:00:00,17/08/21 20:00,24,68.16666667,34,50
2021-08-17,21:00:00,17/08/21 21:00,22.5,74,33,50
2021-08-17,22:00:00,17/08/21 22:00,21.83333333,78.83333333,33,50.66666667
2021-08-17,23:00:00,17/08/21 23:00,21,82.83333333,33,53.83333333
2021-08-18,0:00:00,18/08/21 00:00,20.33333333,86.66666667,33,53.33333333
2021-08-18,1:00:00,18/08/21 01:00,20,87,32.5,52.83333333
2021-08-18,2:00:00,18/08/21 02:00,20,87.16666667,32,55.16666667
2021-08-18,3:00:00,18/08/21 03:00,20.83333333,87.66666667,32.5,57.66666667
2021-08-18,4:00:00,18/08/21 04:00,21,88.16666667,33,57.33333333
2021-08-18,5:00:00,18/08/21 05:00,21,83.66666667,32.66666667,56.33333333
2021-08-18,6:00:00,18/08/21 06:00,20.66666667,82.16666667,32.83333333,57.33333333
2021-08-18,7:00:00,18/08/21 07:00,21.5,75.5,33,53.5
2021-08-18,8:00:00,18/08/21 08:00,23.33333333,70.16666667,32.16666667,52.5
2021-08-18,9:00:00,18/08/21 09:00,24.83333333,61.5,32.66666667,53
2021-08-18,10:00:00,18/08/21 10:00,25.66666667,61,33,56
2021-08-18,11:00:00,18/08/21 11:00,26.66666667,59.16666667,33,56.16666667
2021-08-18,12:00:00,18/08/21 12:00,27.83333333,55.5,34,55.5
2021-08-18,13:00:00,18/08/21 13:00,27.33333333,56,34,54
2021-08-18,14:00:00,18/08/21 14:00,28,56.33333333,34.16666667,56.5
2021-08-18,15:00:00,18/08/21 15:00,28.66666667,55.5,34.5,58.66666667
2021-08-18,16:00:00,18/08/21 16:00,27,59.5,35,56.83333333
2021-08-18,17:00:00,18/08/21 17:00,26.16666667,60.16666667,34,56.5
2021-08-18,18:00:00,18/08/21 18:00,25.83333333,61.33333333,34,54.5
2021-08-18,19:00:00,18/08/21 19:00,23.33333333,69.83333333,33.83333333,52.5
2021-08-18,20:00:00,18/08/21 20:00,22,75.66666667,33,52.66666667
2021-08-18,21:00:00,18/08/21 21:00,21,79.66666667,33,52.83333333
2021-08-18,22:00:00,18/08/21 22:00,21,82.83333333,33,49.83333333
2021-08-18,23:00:00,18/08/21 23:00,21,83.33333333,32.33333333,50.83333333
2021-08-19,0:00:00,19/08/21 00:00,20.16666667,86,32.16666667,50.16666667
2021-08-19,1:00:00,19/08/21 01:00,20.16666667,87.66666667,32,51.5
2021-08-19,2:00:00,19/08/21 02:00,20,88.5,32,53.16666667
2021-08-19,3:00:00,19/08/21 03:00,18.83333333,90.83333333,32,54.66666667
2021-08-19,4:00:00,19/08/21 04:00,18.5,92.16666667,32,54.5
2021-08-19,5:00:00,19/08/21 05:00,18,95,32,57.83333333
