Date,Time,DateTime,Temp_Box,Temp_281,Hum_Box,Hum_281
2021-08-22,0:00:00,22/08/21 00:00,17,34.83333333,83.5,62.83333333
2021-08-22,1:00:00,22/08/21 01:00,17.66666667,35,87.33333333,62.75
2021-08-22,2:00:00,22/08/21 02:00,18,34.8,86.66666667,61.2
2021-08-22,3:00:00,22/08/21 03:00,18.16666667,35,84.83333333,63.33333333
2021-08-22,4:00:00,22/08/21 04:00,18,35,83.33333333,62.33333333
2021-08-22,5:00:00,22/08/21 05:00,18,35,84.33333333,62.83333333
2021-08-22,6:00:00,22/08/21 06:00,18,35,83.5,62.83333333
2021-08-22,7:00:00,22/08/21 07:00,18.66666667,35,83.16666667,61.66666667
2021-08-22,8:00:00,22/08/21 08:00,19.16666667,35,80.33333333,63.33333333
2021-08-22,9:00:00,22/08/21 09:00,20,35,78.66666667,64.66666667
2021-08-22,10:00:00,22/08/21 10:00,21.5,35,72.66666667,63.83333333
2021-08-22,11:00:00,22/08/21 11:00,24,35,64,63.5
2021-08-22,12:00:00,22/08/21 12:00,26.5,35,56,62.83333333
2021-08-22,13:00:00,22/08/21 13:00,28.83333333,35,50.66666667,61.83333333
2021-08-22,14:00:00,22/08/21 14:00,29.66666667,35,46,61.16666667
2021-08-22,15:00:00,22/08/21 15:00,30.83333333,35.83333333,43.66666667,60.66666667
2021-08-22,16:00:00,22/08/21 16:00,31.83333333,35.66666667,43.5,60.33333333
2021-08-22,17:00:00,22/08/21 17:00,30.33333333,35.5,44.83333333,59.33333333
2021-08-22,18:00:00,22/08/21 18:00,26.5,35,53.33333333,57.66666667
2021-08-22,19:00:00,22/08/21 19:00,23.16666667,35,61.5,58.83333333
2021-08-22,20:00:00,22/08/21 20:00,21,34.83333333,68.5,59.83333333
2021-08-22,21:00:00,22/08/21 21:00,19.66666667,35,72.83333333,60.16666667
2021-08-22,22:00:00,22/08/21 22:00,18.83333333,35,73.16666667,61.16666667
2021-08-22,23:00:00,22/08/21 23:00,17.83333333,35,78.16666667,61.33333333
2021-08-23,0:00:00,23/08/21 00:00,16.5,34.83333333,82,61.33333333
2021-08-23,1:00:00,23/08/21 01:00,15.83333333,35,85,61.5
2021-08-23,2:00:00,23/08/21 02:00,15,35,88.16666667,60.5
2021-08-23,3:00:00,23/08/21 03:00,15,35,89.33333333,61
2021-08-23,4:00:00,23/08/21 04:00,14.33333333,34.83333333,91.83333333,61.33333333
2021-08-23,5:00:00,23/08/21 05:00,14,35,93.33333333,61.66666667
2021-08-23,6:00:00,23/08/21 06:00,14,35,92.5,61.66666667
2021-08-23,7:00:00,23/08/21 07:00,16.16666667,35,92.16666667,62
2021-08-23,8:00:00,23/08/21 08:00,20.5,35,77.16666667,62.5
2021-08-23,9:00:00,23/08/21 09:00,23.83333333,35,67,63.66666667
2021-08-23,10:00:00,23/08/21 10:00,25.5,35,59.16666667,62.66666667
2021-08-23,11:00:00,23/08/21 11:00,27.33333333,35,54.33333333,62.5
2021-08-23,12:00:00,23/08/21 12:00,29.16666667,35.16666667,50,61.5
2021-08-23,13:00:00,23/08/21 13:00,30.5,35.83333333,46.16666667,60
2021-08-23,14:00:00,23/08/21 14:00,31.66666667,35.66666667,42.33333333,59.83333333
2021-08-23,15:00:00,23/08/21 15:00,32.83333333,36,39.33333333,58.66666667
2021-08-23,16:00:00,23/08/21 16:00,33,35.5,40.25,58.5
2021-08-23,17:00:00,23/08/21 17:00,30.6,35,42.6,56.83333333
2021-08-23,18:00:00,23/08/21 18:00,27.33333333,35,52.5,56.66666667
2021-08-23,19:00:00,23/08/21 19:00,24,35,61.16666667,57.66666667
2021-08-23,20:00:00,23/08/21 20:00,22,35,65.5,57.5
2021-08-23,21:00:00,23/08/21 21:00,20.66666667,35,71.66666667,59
2021-08-23,22:00:00,23/08/21 22:00,19.5,35,75.5,60
2021-08-23,23:00:00,23/08/21 23:00,18.16666667,35,81.33333333,60.83333333
2021-08-24,0:00:00,24/08/21 00:00,17,35,84.33333333,61.16666667
2021-08-24,1:00:00,24/08/21 01:00,16.16666667,35,86.33333333,62.33333333
2021-08-24,2:00:00,24/08/21 02:00,16,35,88.16666667,62.33333333
2021-08-24,3:00:00,24/08/21 03:00,15.5,35,90.66666667,62
2021-08-24,4:00:00,24/08/21 04:00,15,35,91.33333333,61.66666667
2021-08-24,5:00:00,24/08/21 05:00,15,35,93,62.16666667
2021-08-24,6:00:00,24/08/21 06:00,14.83333333,35,94.66666667,61.5
2021-08-24,7:00:00,24/08/21 07:00,16,34.83333333,94.66666667,62.16666667
2021-08-24,8:00:00,24/08/21 08:00,20.66666667,35,83.66666667,63.5
2021-08-24,9:00:00,24/08/21 09:00,25,35,66.33333333,62.66666667
2021-08-24,10:00:00,24/08/21 10:00,27.66666667,35,57.33333333,64
2021-08-24,11:00:00,24/08/21 11:00,29.16666667,35.33333333,49.16666667,62.5
2021-08-24,12:00:00,24/08/21 12:00,32.5,36,41.83333333,62.33333333
2021-08-24,13:00:00,24/08/21 13:00,34.66666667,36,35.16666667,59.5
2021-08-24,14:00:00,24/08/21 14:00,35.4,36,31.8,58.83333333
2021-08-24,15:00:00,24/08/21 15:00,36.5,35.83333333,30.83333333,58.66666667
2021-08-24,16:00:00,24/08/21 16:00,35.83333333,36,33.66666667,58.66666667
2021-08-24,17:00:00,24/08/21 17:00,32.83333333,36,40.33333333,57.33333333
2021-08-24,18:00:00,24/08/21 18:00,28.83333333,35.16666667,47.66666667,56.83333333
2021-08-24,19:00:00,24/08/21 19:00,25.5,35,55.16666667,57.5
2021-08-24,20:00:00,24/08/21 20:00,23.33333333,35,61.33333333,57.66666667
2021-08-24,21:00:00,24/08/21 21:00,21.16666667,35,68.5,59
2021-08-24,22:00:00,24/08/21 22:00,20.16666667,35,73.83333333,59.66666667
2021-08-24,23:00:00,24/08/21 23:00,19,35,77.83333333,60.33333333
2021-08-25,0:00:00,25/08/21 00:00,18,35,80.33333333,61.5
2021-08-25,1:00:00,25/08/21 01:00,17.83333333,35,82.16666667,61.5
2021-08-25,2:00:00,25/08/21 02:00,17.16666667,35,83.33333333,62.66666667
2021-08-25,3:00:00,25/08/21 03:00,17,35,86.33333333,63.16666667
2021-08-25,4:00:00,25/08/21 04:00,17,35,87.33333333,64.16666667
2021-08-25,5:00:00,25/08/21 05:00,17,35,88,63
2021-08-25,6:00:00,25/08/21 06:00,17,35,89.33333333,63.33333333
2021-08-25,7:00:00,25/08/21 07:00,18.66666667,35,88.33333333,63.83333333
2021-08-25,8:00:00,25/08/21 08:00,23.83333333,35,74,64.33333333
2021-08-25,9:00:00,25/08/21 09:00,27.5,35,58.16666667,64.33333333
2021-08-25,10:00:00,25/08/21 10:00,31,35.33333333,45.66666667,63.83333333
2021-08-25,11:00:00,25/08/21 11:00,34,36,36.5,62.33333333
2021-08-25,12:00:00,25/08/21 12:00,36,36,30.16666667,60.16666667
2021-08-25,13:00:00,25/08/21 13:00,38,36,26.5,58.66666667
2021-08-25,14:00:00,25/08/21 14:00,38.33333333,35.83333333,25.33333333,58.5
2021-08-25,15:00:00,25/08/21 15:00,38.5,35.5,26,57.83333333
2021-08-25,16:00:00,25/08/21 16:00,38.33333333,35.16666667,24.5,58.33333333
2021-08-25,17:00:00,25/08/21 17:00,35.66666667,35,26,57.33333333
2021-08-25,18:00:00,25/08/21 18:00,32.83333333,35,30.16666667,56.5
2021-08-25,19:00:00,25/08/21 19:00,29.5,35,35.16666667,56
2021-08-25,20:00:00,25/08/21 20:00,26.66666667,35,43.16666667,54.83333333
2021-08-25,21:00:00,25/08/21 21:00,24.83333333,35,48.5,55.33333333
2021-08-25,22:00:00,25/08/21 22:00,22.83333333,34.5,54.33333333,56.16666667
2021-08-25,23:00:00,25/08/21 23:00,21.33333333,35,61,58.66666667
2021-08-26,0:00:00,26/08/21 00:00,20.83333333,35,65,58.83333333
2021-08-26,1:00:00,26/08/21 01:00,20,35,70.16666667,59.66666667
2021-08-26,2:00:00,26/08/21 02:00,19.83333333,35,69.33333333,60
2021-08-26,3:00:00,26/08/21 03:00,19,35,71.33333333,61
2021-08-26,4:00:00,26/08/21 04:00,19,34.83333333,72.33333333,61.16666667
2021-08-26,5:00:00,26/08/21 05:00,18.5,35,74.33333333,61.16666667
2021-08-26,6:00:00,26/08/21 06:00,18.33333333,35,73.16666667,61
2021-08-26,7:00:00,26/08/21 07:00,20,34.66666667,73.83333333,61.33333333
2021-08-26,8:00:00,26/08/21 08:00,26.33333333,35,51.33333333,62.33333333
2021-08-26,9:00:00,26/08/21 09:00,30.5,35,38.16666667,62.5
2021-08-26,10:00:00,26/08/21 10:00,33.83333333,35.83333333,32.83333333,60.5
2021-08-26,11:00:00,26/08/21 11:00,36.66666667,36,25.83333333,59.33333333
2021-08-26,12:00:00,26/08/21 12:00,38.5,36,20.66666667,57.33333333
2021-08-26,13:00:00,26/08/21 13:00,40.16666667,35.33333333,18.66666667,56.33333333
2021-08-26,14:00:00,26/08/21 14:00,40.16666667,35,19.66666667,56.5
2021-08-26,15:00:00,26/08/21 15:00,40.66666667,35,17.33333333,56.66666667
2021-08-26,16:00:00,26/08/21 16:00,40.66666667,35,18.5,57.16666667
2021-08-26,17:00:00,26/08/21 17:00,37.83333333,35,18.83333333,56.16666667
2021-08-26,18:00:00,26/08/21 18:00,33.83333333,35,26.66666667,56
2021-08-26,19:00:00,26/08/21 19:00,29.66666667,35,31.5,54.83333333
2021-08-26,20:00:00,26/08/21 20:00,26.5,35,35,54
2021-08-26,21:00:00,26/08/21 21:00,24.16666667,35,41.83333333,54.5
2021-08-26,22:00:00,26/08/21 22:00,22.33333333,35,45.66666667,54.66666667
2021-08-26,23:00:00,26/08/21 23:00,20.66666667,35,53.16666667,55
2021-08-28,0:00:00,28/08/21 00:00,20.16666667,35,59.66666667,54
2021-08-28,1:00:00,28/08/21 01:00,19.83333333,34.83333333,64,55.16666667
2021-08-28,2:00:00,28/08/21 02:00,18.83333333,34.33333333,67,55.16666667
2021-08-28,3:00:00,28/08/21 03:00,18,34.5,69.16666667,54.5
2021-08-28,4:00:00,28/08/21 04:00,18,34.16666667,72.5,55.83333333
2021-08-28,5:00:00,28/08/21 05:00,17.16666667,34.33333333,73.33333333,55.16666667
2021-08-28,6:00:00,28/08/21 06:00,17,34.33333333,75,55.5
2021-08-28,7:00:00,28/08/21 07:00,18.66666667,34.16666667,72.33333333,55.5
2021-08-28,8:00:00,28/08/21 08:00,26.5,34.33333333,55.5,56.33333333
2021-08-28,9:00:00,28/08/21 09:00,31.33333333,35,40.66666667,57.33333333
2021-08-28,10:00:00,28/08/21 10:00,34.33333333,35,31.33333333,56.83333333
2021-08-28,11:00:00,28/08/21 11:00,36.83333333,35.5,29.33333333,57.5
2021-08-28,12:00:00,28/08/21 12:00,38.83333333,35.83333333,23.5,57.5
2021-08-28,13:00:00,28/08/21 13:00,40.66666667,35.16666667,19.5,55.66666667
2021-08-28,14:00:00,28/08/21 14:00,40,35,24.83333333,56.33333333
2021-08-28,15:00:00,28/08/21 15:00,37.83333333,35,23,56
2021-08-28,16:00:00,28/08/21 16:00,38.16666667,34.83333333,22.33333333,55.5
2021-08-28,17:00:00,28/08/21 17:00,35.66666667,35,23.5,55.33333333
2021-08-28,18:00:00,28/08/21 18:00,31,34.66666667,28.85714286,54.16666667
2021-08-28,19:00:00,28/08/21 19:00,27.4,34,38.2,54.16666667
2021-08-28,20:00:00,28/08/21 20:00,24.83333333,34,47.5,53.16666667
2021-08-28,21:00:00,28/08/21 21:00,22.66666667,34,56.83333333,53.5
2021-08-28,22:00:00,28/08/21 22:00,21,34.16666667,65.83333333,53.16666667
2021-08-28,23:00:00,28/08/21 23:00,20.33333333,34,72.16666667,53.33333333
2021-08-29,0:00:00,29/08/21 00:00,19.16666667,34,74.5,53.66666667
2021-08-29,1:00:00,29/08/21 01:00,19,34,75.66666667,53.83333333
2021-08-29,2:00:00,29/08/21 02:00,19,34,78.33333333,54
2021-08-29,3:00:00,29/08/21 03:00,18.16666667,34.16666667,80.16666667,53.16666667
2021-08-29,4:00:00,29/08/21 04:00,18,34,80.16666667,53.83333333
2021-08-29,5:00:00,29/08/21 05:00,18,34,83,54.16666667
2021-08-29,6:00:00,29/08/21 06:00,18,34,84.16666667,54.66666667
2021-08-29,7:00:00,29/08/21 07:00,18,34,84.66666667,54.5
2021-08-29,8:00:00,29/08/21 08:00,25.16666667,34.5,68,54.66666667
2021-08-29,9:00:00,29/08/21 09:00,29.83333333,35,52.83333333,56.5
2021-08-29,10:00:00,29/08/21 10:00,33.16666667,35,40.83333333,56
2021-08-29,11:00:00,29/08/21 11:00,35.66666667,35.5,31.33333333,57
2021-08-29,12:00:00,29/08/21 12:00,38.33333333,36,24.16666667,55.66666667
2021-08-29,13:00:00,29/08/21 13:00,40,36,25.66666667,56.83333333
2021-08-29,14:00:00,29/08/21 14:00,39.5,35.66666667,28,57.33333333
2021-08-29,15:00:00,29/08/21 15:00,39.5,35,25.66666667,57.33333333
2021-08-29,16:00:00,29/08/21 16:00,38.83333333,35.66666667,28.33333333,57.16666667
2021-08-29,17:00:00,29/08/21 17:00,37.66666667,35.66666667,28.5,57.33333333
2021-08-29,18:00:00,29/08/21 18:00,34.33333333,35,31.66666667,56
2021-08-29,19:00:00,29/08/21 19:00,30.66666667,35,36.83333333,56.6
2021-08-29,20:00:00,29/08/21 20:00,27.66666667,34.16666667,45.16666667,56.5
2021-08-29,21:00:00,29/08/21 21:00,26.33333333,34.16666667,47.33333333,56.16666667
2021-08-29,22:00:00,29/08/21 22:00,25,34,52.5,55.5
2021-08-29,23:00:00,29/08/21 23:00,24.4,34.16666667,56.6,55.16666667
2021-08-30,0:00:00,30/08/21 00:00,23,34,60.75,54.66666667
2021-08-30,1:00:00,30/08/21 01:00,22.33333333,34.5,63.16666667,54.66666667
2021-08-30,2:00:00,30/08/21 02:00,22,34.5,62.66666667,54.66666667
2021-08-30,3:00:00,30/08/21 03:00,21.5,34.33333333,61,54.33333333
2021-08-30,4:00:00,30/08/21 04:00,19.5,34.5,68.66666667,54.16666667
2021-08-30,5:00:00,30/08/21 05:00,19,34.66666667,73,54.33333333
2021-08-30,6:00:00,30/08/21 06:00,19,34.16666667,76.5,54
2021-08-30,7:00:00,30/08/21 07:00,20,34.16666667,75.33333333,54.16666667
2021-08-30,8:00:00,30/08/21 08:00,24.66666667,34.5,64.33333333,54
2021-08-30,9:00:00,30/08/21 09:00,27.83333333,35,53.83333333,55.33333333
2021-08-30,10:00:00,30/08/21 10:00,29.33333333,35,48.5,56
2021-08-30,11:00:00,30/08/21 11:00,31.16666667,35,44,56
2021-08-30,12:00:00,30/08/21 12:00,34,35.66666667,36,56.33333333
2021-08-30,13:00:00,30/08/21 13:00,35.33333333,36,35.66666667,56.66666667
2021-08-30,14:00:00,30/08/21 14:00,36.16666667,36,34.16666667,56.5
2021-08-30,15:00:00,30/08/21 15:00,34.83333333,35.66666667,34.66666667,57.33333333
2021-08-30,16:00:00,30/08/21 16:00,34.75,35,36,56.66666667
2021-08-30,17:00:00,30/08/21 17:00,32.2,35,39,56.5
2021-08-30,18:00:00,30/08/21 18:00,29,35,46,55.5
2021-08-30,19:00:00,30/08/21 19:00,25.66666667,34.83333333,53.83333333,55.83333333
2021-08-30,20:00:00,30/08/21 20:00,23.83333333,34,58.66666667,55.5
2021-08-30,21:00:00,30/08/21 21:00,22.33333333,34.16666667,62.83333333,55.33333333
2021-08-30,22:00:00,30/08/21 22:00,20.83333333,34,69.83333333,54.83333333
2021-08-30,23:00:00,30/08/21 23:00,20.16666667,34,73.66666667,54.5
2021-08-31,0:00:00,31/08/21 00:00,19.33333333,34,78.33333333,54
2021-08-31,1:00:00,31/08/21 01:00,18.66666667,34,81.5,55
2021-08-31,2:00:00,31/08/21 02:00,18.5,34,84.16666667,53.5
2021-08-31,3:00:00,31/08/21 03:00,19,34,84.66666667,53.66666667
2021-08-31,4:00:00,31/08/21 04:00,18.5,34,84.66666667,54
2021-08-31,5:00:00,31/08/21 05:00,18.16666667,34,85.33333333,53.83333333
2021-08-31,6:00:00,31/08/21 06:00,18,34,87.83333333,53.83333333
2021-08-31,7:00:00,31/08/21 07:00,18.66666667,34,86.16666667,54.66666667
2021-08-31,8:00:00,31/08/21 08:00,19.66666667,34,85.5,54.33333333
2021-08-31,9:00:00,31/08/21 09:00,21.66666667,34,77,54.83333333
2021-08-31,10:00:00,31/08/21 10:00,23,35,71.5,55.16666667
2021-08-31,11:00:00,31/08/21 11:00,26.5,35,61.66666667,55.83333333
2021-08-31,12:00:00,31/08/21 12:00,28.33333333,35,57.16666667,56.33333333
2021-08-31,13:00:00,31/08/21 13:00,31,35,49.16666667,56.28571429
2021-08-31,14:00:00,31/08/21 14:00,30.66666667,35,48.83333333,56.5
2021-08-31,15:00:00,31/08/21 15:00,31.33333333,35.16666667,47.5,56.66666667
2021-08-31,16:00:00,31/08/21 16:00,31.83333333,35.83333333,43.66666667,57.16666667
2021-08-31,17:00:00,31/08/21 17:00,29.66666667,35,47,56.83333333
2021-08-31,18:00:00,31/08/21 18:00,26.16666667,35,53.5,56.5
2021-08-31,19:00:00,31/08/21 19:00,23.83333333,34.66666667,60.5,56.83333333
2021-08-31,20:00:00,31/08/21 20:00,22.16666667,34,67.33333333,55.83333333
2021-08-31,21:00:00,31/08/21 21:00,19.66666667,34,77.33333333,55.66666667
2021-08-31,22:00:00,31/08/21 22:00,18.5,34.16666667,83.66666667,56
2021-08-31,23:00:00,31/08/21 23:00,18.33333333,34,86.16666667,55.33333333
2021-09-03,0:00:00,03/09/21 00:00,17,34.5,85.83333333,65.33333333
2021-09-03,1:00:00,03/09/21 01:00,16.16666667,34,88.33333333,66.16666667
2021-09-03,2:00:00,03/09/21 02:00,16,34,92.5,65.33333333
2021-09-03,3:00:00,03/09/21 03:00,15.83333333,34,99.5,66
2021-09-03,4:00:00,03/09/21 04:00,15.16666667,34,99.5,64
2021-09-03,5:00:00,03/09/21 05:00,15,34.16666667,100,62.16666667
2021-09-03,6:00:00,03/09/21 06:00,15,34,100,60.16666667
2021-09-03,7:00:00,03/09/21 07:00,17.16666667,34,98,61.83333333
2021-09-03,8:00:00,03/09/21 08:00,23.66666667,34,79.5,65.16666667
2021-09-03,9:00:00,03/09/21 09:00,24.33333333,34.4,76,66
2021-09-03,10:00:00,03/09/21 10:00,26.33333333,35,68.83333333,67
2021-09-03,11:00:00,03/09/21 11:00,28.5,35,60.33333333,65.83333333
2021-09-03,12:00:00,03/09/21 12:00,30.5,35.83333333,50.5,60.5
2021-09-03,13:00:00,03/09/21 13:00,32.33333333,36,39.83333333,53.5
2021-09-03,14:00:00,03/09/21 14:00,33,36,38,51.83333333
2021-09-03,15:00:00,03/09/21 15:00,34.33333333,36,39.33333333,53.5
2021-09-03,16:00:00,03/09/21 16:00,37.5,36,35.66666667,56.16666667
2021-09-03,17:00:00,03/09/21 17:00,35.33333333,35,37,53.33333333
2021-09-03,18:00:00,03/09/21 18:00,30.5,35,47.66666667,52.16666667
2021-09-03,19:00:00,03/09/21 19:00,25,34,66.83333333,52
2021-09-03,20:00:00,03/09/21 20:00,22.5,34,76.66666667,53.66666667
2021-09-03,21:00:00,03/09/21 21:00,20.66666667,34,86,58.66666667
2021-09-03,22:00:00,03/09/21 22:00,19.83333333,34,88.66666667,62.83333333
2021-09-03,23:00:00,03/09/21 23:00,19,33.5,88.83333333,64.83333333
2021-09-04,0:00:00,04/09/21 00:00,18.33333333,33,91,65.5
2021-09-04,1:00:00,04/09/21 01:00,18,33,92.83333333,65.16666667
2021-09-04,2:00:00,04/09/21 02:00,17.33333333,33.66666667,92.33333333,65.83333333
2021-09-04,3:00:00,04/09/21 03:00,16.33333333,34,96.33333333,65
2021-09-04,4:00:00,04/09/21 04:00,16,34,98.33333333,65.16666667
2021-09-04,5:00:00,04/09/21 05:00,16,34,98,67.16666667
2021-09-04,6:00:00,04/09/21 06:00,16,34,100,65.83333333
2021-09-04,7:00:00,04/09/21 07:00,18.16666667,33.83333333,96,65.33333333
2021-09-04,8:00:00,04/09/21 08:00,26.5,34,69.66666667,66
2021-09-04,9:00:00,04/09/21 09:00,27.5,34.16666667,56.66666667,67.16666667
2021-09-04,10:00:00,04/09/21 10:00,30.16666667,35,50.83333333,66
2021-09-04,11:00:00,04/09/21 11:00,32.66666667,35,38.33333333,60.5
2021-09-04,12:00:00,04/09/21 12:00,34.16666667,36,32.5,56.83333333
2021-09-04,13:00:00,04/09/21 13:00,36,35.83333333,29,56.16666667
2021-09-04,14:00:00,04/09/21 14:00,35.66666667,35.33333333,29,54.66666667
2021-09-04,15:00:00,04/09/21 15:00,36,35,31.5,55.16666667
2021-09-04,16:00:00,04/09/21 16:00,39.83333333,35,27.16666667,53.5
2021-09-04,17:00:00,04/09/21 17:00,37.33333333,35,25.33333333,54.33333333
2021-09-04,18:00:00,04/09/21 18:00,31.83333333,35,27.66666667,53
2021-09-04,19:00:00,04/09/21 19:00,26.83333333,34,42.16666667,50.16666667
2021-09-04,20:00:00,04/09/21 20:00,23.33333333,33.8,62.16666667,48.8
2021-09-04,21:00:00,04/09/21 21:00,21.16666667,33,64.83333333,51.14285714
2021-09-04,22:00:00,04/09/21 22:00,20,33,69.66666667,55.16666667
2021-09-04,23:00:00,04/09/21 23:00,19.33333333,33,68.83333333,58.16666667
2021-09-05,0:00:00,05/09/21 00:00,18.66666667,33,72.5,60
2021-09-05,1:00:00,05/09/21 01:00,18.66666667,33,70.16666667,61
2021-09-05,2:00:00,05/09/21 02:00,17.83333333,33,67.66666667,61.5
2021-09-05,3:00:00,05/09/21 03:00,17,33,76.83333333,62.66666667
2021-09-05,4:00:00,05/09/21 04:00,17.4,33,76.4,62.66666667
2021-09-05,5:00:00,05/09/21 05:00,17,33.5,83.25,62.83333333
2021-09-05,6:00:00,05/09/21 06:00,17.16666667,34,83.33333333,62.16666667
2021-09-05,7:00:00,05/09/21 07:00,20,34,81.66666667,62
2021-09-05,8:00:00,05/09/21 08:00,28.5,33.83333333,46.66666667,63.16666667
2021-09-05,9:00:00,05/09/21 09:00,29.16666667,34.83333333,42.66666667,63.16666667
2021-09-05,10:00:00,05/09/21 10:00,31.83333333,35,36,61.5
2021-09-05,11:00:00,05/09/21 11:00,34,35.33333333,31.66666667,59.5
2021-09-05,12:00:00,05/09/21 12:00,36,36,29.83333333,57.5
2021-09-05,13:00:00,05/09/21 13:00,37.5,36,30.16666667,57.16666667
2021-09-05,14:00:00,05/09/21 14:00,38.83333333,35.66666667,28.5,56.16666667
2021-09-05,15:00:00,05/09/21 15:00,39.16666667,35,27.16666667,57.5
2021-09-05,16:00:00,05/09/21 16:00,41.66666667,35,26.16666667,58.33333333
2021-09-05,17:00:00,05/09/21 17:00,38.33333333,34.66666667,26.5,57.66666667
2021-09-05,18:00:00,05/09/21 18:00,32.66666667,34,32.66666667,56.16666667
2021-09-05,19:00:00,05/09/21 19:00,28.16666667,33.83333333,40.5,55.16666667
2021-09-05,20:00:00,05/09/21 20:00,25.16666667,33,59.66666667,52.16666667
2021-09-05,21:00:00,05/09/21 21:00,23.83333333,32.83333333,65.16666667,52.33333333
2021-09-05,22:00:00,05/09/21 22:00,22.33333333,33,64.16666667,53.66666667
2021-09-05,23:00:00,05/09/21 23:00,21.5,33,62.83333333,55.16666667
2021-09-06,0:00:00,06/09/21 00:00,20.66666667,33,64.83333333,56.16666667
2021-09-06,1:00:00,06/09/21 01:00,19.83333333,33,76.83333333,57.83333333
2021-09-06,2:00:00,06/09/21 02:00,19,33,76,58.16666667
2021-09-06,3:00:00,06/09/21 03:00,18.16666667,33,87.16666667,58.83333333
2021-09-06,4:00:00,06/09/21 04:00,18,33,89.5,60
2021-09-06,5:00:00,06/09/21 05:00,17.33333333,33,93.33333333,60.33333333
2021-09-06,6:00:00,06/09/21 06:00,17.16666667,33.16666667,95.66666667,59.83333333
2021-09-06,7:00:00,06/09/21 07:00,19.66666667,33.16666667,89.5,59.66666667
2021-09-06,8:00:00,06/09/21 08:00,26.16666667,33.5,68.33333333,61
2021-09-06,9:00:00,06/09/21 09:00,26.5,34,60.66666667,61.5
2021-09-06,10:00:00,06/09/21 10:00,29,34.83333333,54.33333333,62
2021-09-06,11:00:00,06/09/21 11:00,31,35,47,61.66666667
2021-09-06,12:00:00,06/09/21 12:00,33,35.5,45.16666667,60.16666667
2021-09-06,13:00:00,06/09/21 13:00,34,36,41.66666667,58.5
2021-09-06,14:00:00,06/09/21 14:00,35.83333333,35.83333333,41.83333333,58.33333333
2021-09-06,15:00:00,06/09/21 15:00,36.16666667,35.5,38.33333333,58.33333333
2021-09-06,16:00:00,06/09/21 16:00,38.5,35.5,36.83333333,58.83333333
2021-09-06,17:00:00,06/09/21 17:00,35.16666667,35.5,39.83333333,58.16666667
2021-09-06,18:00:00,06/09/21 18:00,29.66666667,34.83333333,50.83333333,57.16666667
2021-09-06,19:00:00,06/09/21 19:00,25.83333333,34.16666667,64.66666667,56.5
2021-09-06,20:00:00,06/09/21 20:00,24,33.83333333,74.16666667,56
2021-09-06,21:00:00,06/09/21 21:00,22.66666667,33,77.5,56.5
2021-09-06,22:00:00,06/09/21 22:00,22,33,82.16666667,57.5
2021-09-06,23:00:00,06/09/21 23:00,21,33,88.66666667,57.66666667
2021-09-07,0:00:00,07/09/21 00:00,20.33333333,33,95.66666667,58.33333333
2021-09-07,1:00:00,07/09/21 01:00,20,33,98.5,58.33333333
2021-09-07,2:00:00,07/09/21 02:00,19.66666667,33,99.5,58.66666667
2021-09-07,3:00:00,07/09/21 03:00,19,33.33333333,100,58.83333333
2021-09-07,4:00:00,07/09/21 04:00,19,33.5,100,59
2021-09-07,5:00:00,07/09/21 05:00,18.83333333,33.16666667,100,59
2021-09-07,6:00:00,07/09/21 06:00,18.83333333,33.83333333,100,59.16666667
2021-09-07,7:00:00,07/09/21 07:00,20.66666667,33.66666667,98.33333333,59.16666667
2021-09-07,8:00:00,07/09/21 08:00,26.5,33.83333333,77.66666667,59.83333333
2021-09-07,9:00:00,07/09/21 09:00,27.16666667,34,71.66666667,60
2021-09-07,10:00:00,07/09/21 10:00,28.5,34.66666667,64.16666667,60.66666667
2021-09-07,11:00:00,07/09/21 11:00,30.16666667,35,56.83333333,60.8
2021-09-07,12:00:00,07/09/21 12:00,32,35,52.5,60.5
2021-09-07,13:00:00,07/09/21 13:00,33.66666667,36,49.66666667,59.57142857
2021-09-07,14:00:00,07/09/21 14:00,34.83333333,35.83333333,46.33333333,59.16666667
2021-09-07,15:00:00,07/09/21 15:00,35.66666667,36,44,59.16666667
2021-09-07,16:00:00,07/09/21 16:00,39.5,35.5,39.83333333,59
2021-09-07,17:00:00,07/09/21 17:00,35.33333333,35,41.33333333,58.83333333
2021-09-07,18:00:00,07/09/21 18:00,30,34.5,52,58
2021-09-07,19:00:00,07/09/21 19:00,26.66666667,34,59.33333333,57.5
2021-09-07,20:00:00,07/09/21 20:00,25,33.16666667,71.5,56.16666667
2021-09-07,21:00:00,07/09/21 21:00,23.66666667,33,80.33333333,55.5
2021-09-07,22:00:00,07/09/21 22:00,22.66666667,32.8,83,54.8
2021-09-07,23:00:00,07/09/21 23:00,21.66666667,32,90.66666667,54.33333333
2021-09-08,0:00:00,08/09/21 00:00,21,32,93,55
2021-09-08,1:00:00,08/09/21 01:00,20.5,32,94.66666667,55.66666667
2021-09-08,2:00:00,08/09/21 02:00,20,32.5,95.66666667,56.33333333
2021-09-08,3:00:00,08/09/21 03:00,19.5,32.83333333,99.16666667,56.83333333
2021-09-08,4:00:00,08/09/21 04:00,19,33,99.5,56.5
2021-09-08,5:00:00,08/09/21 05:00,19,33,99.83333333,56.66666667
2021-09-08,6:00:00,08/09/21 06:00,18.66666667,33,100,57.33333333
