Date,Time,DateTime,Temp_Box,Hum_Box,Temp_266,Hum_266
2021-08-17,1:00:00,17/08/21 01:00,21,80.5,32.16666667,56.16666667
2021-08-17,2:00:00,17/08/21 02:00,20.66666667,82.5,32,59
2021-08-17,3:00:00,17/08/21 03:00,20,82.5,32,60
2021-08-17,4:00:00,17/08/21 04:00,20,86.33333333,32,60
2021-08-17,5:00:00,17/08/21 05:00,19.5,87.5,32,61
2021-08-17,6:00:00,17/08/21 06:00,19.5,89.16666667,32,61
2021-08-17,7:00:00,17/08/21 07:00,21.5,88.83333333,32,61.66666667
2021-08-17,8:00:00,17/08/21 08:00,25.16666667,75.66666667,33,60.33333333
2021-08-17,9:00:00,17/08/21 09:00,27.83333333,64.33333333,33.5,60.66666667
2021-08-17,10:00:00,17/08/21 10:00,30,56.16666667,34.5,56.66666667
2021-08-17,11:00:00,17/08/21 11:00,32.16666667,49.5,35,53.66666667
2021-08-17,12:00:00,17/08/21 12:00,33.5,45.33333333,36,49.66666667
2021-08-17,13:00:00,17/08/21 13:00,35,42.33333333,36,49.66666667
2021-08-17,14:00:00,17/08/21 14:00,35.66666667,40.83333333,36,50.83333333
2021-08-17,15:00:00,17/08/21 15:00,35,42.5,36,49.83333333
2021-08-17,16:00:00,17/08/21 16:00,34.66666667,42,36,49.16666667
2021-08-17,17:00:00,17/08/21 17:00,32,47.66666667,35.16666667,48.16666667
2021-08-17,18:00:00,17/08/21 18:00,28.66666667,52.5,34.66666667,48
2021-08-17,19:00:00,17/08/21 19:00,26,60.33333333,33.83333333,47.5
2021-08-17,20:00:00,17/08/21 20:00,24,68.16666667,33,49
2021-08-17,21:00:00,17/08/21 21:00,22.5,74,33,51.5
2021-08-17,22:00:00,17/08/21 22:00,21.83333333,78.83333333,33,54.16666667
2021-08-17,23:00:00,17/08/21 23:00,21,82.83333333,33,55.33333333
2021-08-18,0:00:00,18/08/21 00:00,20.33333333,86.66666667,32.66666667,56.66666667
